sample	Col(BS512)_1__NC_010656	Col(IMGS31)_1__NC_011406	Col(IRGK)_1__AY543071	Col(KPHS6)_1__NC_016841	Col(MG828)_1__NC_008486	Col(MGD2)_1__NC_003789	Col(MP18)_1__NC_013652	Col(VCM04)_1__HM231165	Col(YC)_1_YC_NC_002144	Col(YF27601)_1__JF937655	Col(Ye4449)_1__FJ696405	Col(pHAD28)_1__KU674895	Col(pWES)_1__DQ268764	Col156_1__NC_009781	Col3M_1__JX514065	Col440II_1__CP023921	Col440I_1__CP023920	Col8282_1__DQ995352	ColE10_1__X01654	ColKP3_1__JN205800	ColRNAI_1__DQ298019	ColpVC_1__JX133088	FIA(pBK30683)_1__KF954760	FII(Cf)_1__CP056911	FII(pBK30683)_1__KF954760	IncA_1__FJ705807	IncB/O/K/Z_1__CU928147	IncB/O/K/Z_2__GU256641	IncB/O/K/Z_3__GQ259888	IncB/O/K/Z_4__FN868832	IncC_1__JN157804	IncFIA(HI1)_1__AF250878	IncFIA_1__AP001918	IncFIB(AP001918)_1__AP001918	IncFIB(H89-PhagePlasmid)_1__HG530657	IncFIB(K)(pCAV1099-114)_1__CP011596	IncFIB(K)_1__JN233704	IncFIB(S)_1__FN432031	IncFIB(pB171)_1__AB024946	IncFIB(pCTU1)_1__FN543094	IncFIB(pCTU3)_1__FN543096	IncFIB(pECLA)_1__CP001919	IncFIB(pENTAS01)_1__CP003027	IncFIB(pENTE01)_1__CP000654	IncFIB(pHCM2)_1__AL513384	IncFIB(pKPHS1)_1__CP003223	IncFIB(pLF82-PhagePlasmid)_1__CU638872	IncFIB(pN55391)_1__CP016411	IncFIB(pNDM-Mar)_1__JN420336	IncFIB(pQil)_1__JN233705	IncFIC(FII)_1__AP001918	IncFII(29)_1__CP003035	IncFII(K)_1__CP000648	IncFII(S)_1__CP000858	IncFII(SARC14)_1__JQ418540	IncFII(Y)_1__CP001049	IncFII(Yp)_1__CP000670	IncFII(p14)_1__JQ418538	IncFII(pAMA1167-NDM-5)_1__CP024805	IncFII(pCRY)_1__NC_005814	IncFII(pCTU2)_1__FN543095	IncFII(pCoo)_1__CR942285	IncFII(pECLA)_1__CP001919	IncFII(pEH01)_1__CP063521.1	IncFII(pENTA)_1__CP003027	IncFII(pHN7A8)_1__JN232517	IncFII(pKP91)_1__CP000966	IncFII(pKPX1)_1__AP012055	IncFII(pMET)_1__EU383016	IncFII(pRSB107)_1__AJ851089	IncFII(pSE11)_1__AP009242	IncFII(pSFO)_1__AF401292	IncFII_1__AY458016	IncHI1A(NDM-CIT)_1__JX182975	IncHI1A_1__AF250878	IncHI1B(R27)_1_R27_AF250878	IncHI1B(pNDM-CIT)_1__JX182975	IncHI1B(pNDM-MAR)_1__JN420336	IncHI2A_1__BX664015	IncHI2_1__BX664015	IncI(Gamma)_1__AP011954	IncI1-I(Alpha)_1__AP005147	IncI2(Delta)_1__AP002527	IncI2_1__KP347127	IncL_1__JN626286	IncM1_1__U27345	IncM2_1__AF550415	IncN2_1__JF785549	IncN3_1__EF219134	IncN_1__AY046276	IncP1_1__BN000925	IncP1_2__U67194	IncP1_3__KX377410	IncP6_1__JF785550	IncQ1_1__M28829	IncQ2_1__FJ696404	IncR_1__DQ449578	IncT_1__AP004237	IncU_1__DQ401103	IncW_1__EF633507	IncX1_1__EU370913	IncX1_2__CP003417	IncX1_3__CP001123	IncX1_4__JN935898	IncX2_1__JQ269335	IncX3_1__JN247852	IncX4_1__CP002895	IncX4_2__FN543504	IncX5_1__JX193302	IncX5_2__MF062700	IncX6_1__KU302800	IncX7_1__NC_015054	IncX8_1__AM942760	IncX9_1__NC_010257	IncY_1__K02380	p0111_1__AP010962	pADAP_1__AF135182	pEC4115_1__NC_011351	pENTAS02_1__CP003028	pESA2_1__CP000784	pKP1433_1__JX397875	pKPC-CAV1193_1__CP013325	pKPC-CAV1320_1__CP011573	pKPC-CAV1321_1__CP011611	pSL483_1__CP001137	pSM22_1__NC_015972	pXuzhou21_1__CP001927	rep10_4_repL(pDLK1)_GU562624	rep10b_1_rep(pUR2355)_JQ312422	rep10b_2_rep(pSK6)_U96610	rep10b_3_rep(pSK3)_SAU96609	rep11a_1_repA(pB82)_AB178871	rep11b_2_repA(Plasmid)_AY063485	rep11c_2_repA(pJS33)_EU370687	rep11c_3_rep(pEFR)_AF511037	rep13_10_ORF1(pACK5)_HQ170521	rep13_11_ORF9(pACK2)_HQ170520	rep13_12_rep49(pSW174)_AM040729	rep13_13_repRC(pSK41)_AF051917	rep13_14_rep(pPI2)_AB125342	rep13_1_ORF(pC194)_V01277	rep13_2_CDS39(pSSP1)_AP008935	rep13_3_rep(pWBG1773)_EF537646	rep13_5_rep(pMC524/MBM)_AJ312056	rep13_6_rep(pLNU1)_AM184099	rep13_7_rep(pLNU9)_AM399082	rep13_9_rep(pSepCH)_AY092027	rep14a_1_CDS2(pEFNP1)_AB038522	rep14a_2_ORF1(pKQ10)_EFU01917	rep14a_3_EFAU085p5001(AUS0085p5)_CP006625	rep14a_4_rep(AUS0004p3)_CP003354	rep14b_1_repA(pJS42)_EU370688	rep14b_2_EFAU085p6001(AUS0085p6)_CP006626	rep14b_3_rep(pRI1)_EU327398	rep14b_4_EMQU3221(pQY003)_AP013041	rep17_2_repA(AUS0004p1)_CP003352	rep17_3_repA(Aus0085p2)_CP006622	rep18a_1_repA(p200B)_AB158402	rep18b_1_BO23315710(pE1p13)_CP018068	rep18b_2_repA(pEF418)_AF408195	rep19_11_rep(pPM1)_AB699881	rep19a_1_repA(pUB101)_NC005127	rep19b_1_repA(SAP105A)_GQ900452	rep19c_1_CDS45(pLEW6932)_NC009130	rep19c_3_rep(pETB)_AP012467	rep19c_5_rep(SAP108A)_GQ900458	rep1_1_repE(pAMbeta)_AF007787	rep1_2_repS(pSM19035)_AY357120	rep1_3_repR(pGB354)_U83488	rep1_4_repE(pIP816)_AM932524	rep1_5_CDS6(pRE25)_X92945	rep1_6_repE(pTEF1)_AE016833	rep1_7_EFD32pA0001(EFD32pA)_CP003727	rep1_8_repE(pWZ909)_GQ484954	rep1_9_repE(pKL0018)_AB290882	rep20_11_repA(VRSAp)_AP003367	rep20_12_repA(SAP105B)_GQ900453	rep20_14_repA(pSSAP2)_HE616681	rep20_1_ORF1(EDINA)_AP003089	rep20_3_rep(pTW20)_FN433597	rep20_4_repA(SAP102A)_GQ900496	rep20_6_repA(SAP059A)_GQ900480	rep21_14_rep(pKH21)_EU350088	rep21_15_SAP108D001(SAP108D)_GQ900461	rep21_16_rep(pLNU2)_AM184100	rep21_17_rep(pLNU8)_AM399080	rep21_19_rep(pLNU7)_AM399081	rep21_1_rep(pWBG754)_GQ900396	rep21_23_CDS1(p18811P01)_CP002144	rep21_25_rep(pSHaeA)_AP006717	rep21_26_rep(pLUH01)_FR714928	rep21_26_rep(pSK108)_GQ900464	rep21_27_rep(pLNU4)_AM184102	rep21_2_rep(pNVH01)_AJ512814	rep21_3_rep(pS0385)_AM990995	rep21_5_repRC(pGO1)_FM207042	rep21_6_rep(pBMSa1)_AY541446	rep22_1a_repB(pUB110)_X03408	rep22_1b_repB(pAMalpha1)_AF503772	rep22_2_repU(pKKS825)_FN377602	rep23_2_rep(pV030)_EU366902	rep24a_1_rep(pWBG745)_GQ900389	rep24b_1_rep(pWBG749)_GQ900391	rep24c_1_rep(pSSAP1)_FR687301	rep27_1_rep(pSGG1)_FR824044	rep27_2_repA(pSGG1)_FR824044	rep28_1_repA(pCIS4)_CP003162	rep28_2_LBPp6g007(LBPp6)_CP005948	rep29_1_CDS1(pGL)_HQ696461	rep29_2_EFAU085p4001(Aus0085p4)_Aus0085	rep29_3_ORF8(pCIZ2)_DQ832184	rep2_1_orf1(pRE25)_X92945	rep2_2_repR(pEF1)_DQ198088	rep2_3_repR(pQY082)_AP013038	rep30_1_CDS22269(pLR581)_CP002845	rep30_2_LRI1957(pLRI03)_CP006013	rep31_1_LCKp400005(pLCK4)_DQ489739	rep31_2_LKI10596(LkipL4719)_CP001755	rep32_1_pli0023(pLI100)_AL592102	rep32_2_repB(pVF22)_JN172912	rep33_1_rep(pSMA198)_HE613570	rep33_2_rep(pK214)_X92946	rep34_1_repB(pSdyT132)_DQ173493	rep34_4_repB(pA852)_KC895878	rep34_5_repB(pLS1)_M29725	rep35_1_repB(pER13)_AY033392	rep35_2_ORF2(pSMQ172)_AF295100	rep37_1_repA(pK1002C2)_HM050421	rep37_2_repA(pt38)_AJ566638	rep37_3_rep(pND103)_AY250830	rep37_4_repA(pER36)_AF177168	rep37_5_repA(pER35)_AF177167	rep38_1_rep(pLBUC03)_CP002655	rep38_2_repA(LBPp1)_CP005943	rep39_1_repA(SAP110A)_GQ900465	rep3_2_rep165(pBMB165)_DQ242517	rep40_1_repA(SAP106A)_GQ900454	rep4a_1_repB(pCRL2911)_NC002799	rep4a_2_CDS3(pKC5b)_AF378372	rep4b_1_repB(pMBB1)_EFU26268	rep5a_4_rep(SAP047A)_GQ900405	rep5b_1_rep(pUR2355)_JQ312422	rep5b_4_SAP106B007(SAP106B)_GQ900455	rep5b_5_SAP108B006(SAP108B)_GQ900459	rep5d_1_rep(pJE1)_AF051916	rep5e_1_rep(pSHaeC)_AP006719	rep5e_2_SAP018B003(SAP018B)_GQ900384	rep6_1_repA(pS86)_AJ223161	rep7a_11_rep(SAP060B)_GQ900417	rep7a_15_repC(pS0385p1)_AM990993	rep7a_17_CDS4(pS194)_NC005564	rep7a_19_rep(pACK4)_EU930825	rep7a_1_CDS11947(pSZ4)_CP003669	rep7a_20_SEp203(pSE12228p02)_AE015931	rep7a_21_CDS1(pCW7)_J03323	rep7a_22_rep(pSBK203)_U35036	rep7a_2_repL(pLUG10)_SLU74623	rep7a_3_rep(pSTE1)_HE662694	rep7a_4_repD(pK214)_NC009751	rep7a_7_rep(pKH7)_NC002096	rep7a_8_ORF11(pRE25)_X92945	rep7a_9_repI(pGB354)_SAU83488	rep8b_1_repA(pEJ97p1)_AJ49170	rep9a_1_repA(pAD1)_L01794	rep9b_3_repA(pMG2200)_AB374546	rep9b_4_repA2(pTEF2)_AE016831	rep9c_3_repA(pPD1)_D78016	repA(p447)_1__KY978631	repA(pENTd4a)_1__CP008900	repA(pKOX)_1_pKOX_CP026273	repB_KLEB_VIR_AP006726	repUS10_1_CDS25(pSSP1)_AP008935	repUS11_rep(pTEF3)_AE016832	repUS12_1_rep(pUB110)_AF181950	repUS12_2_repB(SAP014A)_GQ900379	repUS12_3_rep(pMSA16)_JQ246438	repUS12_4_repU(pSES22)_AM159501	repUS15_1_repA(DO3)_CP003586	repUS15_2_repA(pNB2354p1)_CP004064	repUS16_1_repF(pE194)_M17811	repUS17_1_rep(pKKS825)_FN377602	repUS18_1_rep(pKKS825)_FN377602	repUS18_2_rep(pSTE1)_HE662694	repUS18_3_ORF2(pDB2011)_KC456362	repUS18_4_rep(pSA8589)_KC561137	repUS1_1_repE(DOp2)_CP003585	repUS1_2_rep(pVEF3)_AM931300	repUS1_3_rep(pVEF1)_AM296544	repUS20_1_rep(pAVX)_CP001784	repUS21_1_rep(pWBG764)_GQ900468	repUS23_1_repA(SAP099B)_GQ900449	repUS28_repE(pQY182)_AP013037	repUS2_1_repA(pBI143)_BFU30316	repUS31_1_ORF6(pSMQ308)_AY312234	repUS32_1_LAB5209948(plasmid2)_CP002611	repUS33_1_repA(pGdh442)_AY849557	repUS34_1_rep(pSI01)_JX275965	repUS35_1_A28412072(pvSw2)_CP003671	repUS35_1_CDS1(pKC5b)_AF378372	repUS37_1_SPPN11498(pDRPIS7493)_CP002926	repUS38_1_rep(pFW213)_EU685104	repUS39_1_ORF14(pSCFS1)_AJ579365	repUS3_1_repM200(pBM200)_DQ437521	repUS40_1_repB(pE394)_KP399637	repUS41_1_repB(PML21)_JX023543	repUS42_1_repB(pVF18)_JN172910	repUS43_1_CDS12738(DOp1)_CP003584	repUS44_1_ORF7(SP187)_AM040731	repUS47_1_repB(pLFE1)_FJ374272	repUS48_1_SAP110B007(SAP110B)_GQ900466	repUS49_1_rep(pGB2001)_JF308630	repUS4_1_repA(pCI2000)_AF178424	repUS50_1_CDS(p121BS)_AF310974	repUS51_1_rep(pCPS49)_FN806792	repUS52_1_repB(pKL0018)_AB290882	repUS53_1_repB(pJB01)_AY425961	repUS54_1_rep2(pYSI8)_EU185047	repUS55_1_repB(pSSU1)_AB019522	repUS56_1_EFA0012(pTEF1)_AE016833	repUS59_1_rep(pSGG1)_FR824044	repUS5_1_CDS20(pETB)_NC003265	repUS60_1_ORF2(pSpnP1)_AM279674	repUS61_1_repA(pA996)_KC895877	repUS62_1_repA(pDN571)_AY648561	repUS63_1_rep(pTE44)_AY082384	repUS64_1_repA(pR18)_JN601038	repUS65_1_pli0015(pLI100)_AL592102	repUS66_1_ORF6(pDB2011)_KC456362	repUS67_1_LRI1898(pLRI01)_CP006012	repUS69_1_LAC30SC10845(pRKC30SC1)_CP002560	repUS6_1_rep(pFL1)_NC002132	repUS70_1_repA(SAP047A)_GQ900405	repUS71_1_repA(pQY182)_AP013037	repUS72_1_C27008541(pKLC4)_CP003855	repUS73_1_rep(pLBUC02)_CP002654	repUS74_1_LSEIA15(ATCC334p1)_CP000424	repUS75_1_repA(8700p2)_CP002393	repUS76_1_rep(pSE12228p05)_AE015934	repUS7_1_rep(pHTbeta)_AB183714	repUS9_1_rep(pSK1)_AF203376
DTU_2022_1014087_1_MG_HU_BU_3_200601_GSL_166_S33_L002_R1_001	1.12746	0.29413	0.79413	-0.70587	3.35262	0.29413	0.29413	-0.70587	-0.70587	-0.70587	0.79413	3.85104	0.29413	2.39734	0.29413	2.47426	1.12746	1.37746	-0.70587	1.12746	2.31400	1.88698	-0.70587	0.29413	1.37746	0.29413	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	0.79413	-0.70587	2.22309	-0.70587	1.57746	2.61236	-0.70587	1.37746	-0.70587	-0.70587	0.29413	-0.70587	-0.70587	0.79413	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	0.79413	0.79413	0.79413	0.29413	-0.70587	0.79413	-0.70587	-0.70587	0.79413	-0.70587	-0.70587	1.74413	1.37746	-0.70587	-0.70587	0.29413	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	0.79413	0.29413	-0.70587	-0.70587	1.12746	-0.70587	-0.70587	-0.70587	0.79413	-0.70587	-0.70587	-0.70587	-0.70587	0.29413	-0.70587	0.29413	-0.70587	0.29413	-0.70587	3.44091	-0.70587	4.99233	3.07008	4.53006	0.79413	-0.70587	3.44091	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	0.29413	-0.70587	-0.70587	-0.70587	-0.70587	0.79413	0.79413	-0.70587	-0.70587	1.37746	-0.70587	-0.70587	-0.70587	-0.70587	1.57746	-0.70587	0.29413	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	0.29413	-0.70587	-0.70587	-0.70587	-0.70587	0.29413	0.29413	-0.70587	-0.70587	-0.70587	0.29413	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	0.29413	-0.70587	2.93949	-0.70587	-0.70587	-0.70587	-0.70587	1.57746	-0.70587	0.29413	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	1.12746	-0.70587	-0.70587	2.12309	-0.70587	0.29413	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	0.29413	-0.70587	0.79413	-0.70587	-0.70587	0.29413	1.12746	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	1.12746	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	1.37746	-0.70587	2.93949	4.58537	5.84896	4.11268	2.12309	0.79413	-0.70587	-0.70587	2.78923	0.29413	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	0.29413	1.12746	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	1.12746	-0.70587	1.57746	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	2.78923	-0.70587	-0.70587	-0.70587	-0.70587	3.54767	3.32137	-0.70587	-0.70587	2.39734	1.74413	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	3.75292	-0.70587	0.29413	0.29413	-0.70587	-0.70587	1.12746	3.22130	0.29413	-0.70587	-0.70587	1.57746	2.78923	2.12309	3.97400	-0.70587	2.01198	-0.70587	0.79413	0.29413	1.74413	-0.70587	-0.70587	0.79413	1.12746	-0.70587	-0.70587	3.66685	-0.70587	-0.70587	-0.70587	-0.70587	0.29413	0.79413	0.29413	1.12746	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587	0.29413	-0.70587	-0.70587	-0.70587	-0.70587	-0.70587
DTU_2022_1014208_1_MG_NL_RO_210830_GSL_1134_R1_001	1.50477	2.15040	2.40157	1.05477	3.07585	1.50477	-0.77857	-0.77857	-0.77857	-0.77857	1.93929	5.28137	3.07585	3.24868	-0.77857	4.36820	3.36822	1.50477	-0.77857	3.99586	3.14861	2.15040	0.72143	1.05477	1.67143	0.72143	-0.77857	-0.77857	-0.77857	0.22143	2.95573	2.24131	1.50477	3.47498	1.05477	2.15040	4.36820	2.15040	2.32465	-0.77857	0.72143	2.15040	-0.77857	-0.77857	2.05040	2.05040	-0.77857	-0.77857	-0.77857	2.32465	1.50477	1.50477	-0.77857	1.81429	1.05477	-0.77857	1.30477	0.22143	-0.77857	1.93929	0.72143	0.22143	3.72064	0.72143	-0.77857	1.05477	2.24131	-0.77857	1.50477	0.22143	1.05477	-0.77857	1.05477	1.81429	1.05477	1.50477	2.05040	0.22143	0.22143	-0.77857	-0.77857	1.30477	-0.77857	0.72143	-0.77857	-0.77857	-0.77857	-0.77857	1.05477	2.71654	-0.77857	2.66099	-0.77857	6.90074	4.65458	4.97197	3.39599	0.22143	3.07585	-0.77857	1.05477	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	1.50477	0.72143	0.22143	-0.77857	-0.77857	2.99739	0.72143	0.22143	-0.77857	3.11289	0.22143	0.22143	0.72143	1.67143	2.81917	0.72143	-0.77857	-0.77857	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	1.50477	0.72143	-0.77857	1.30477	0.72143	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	1.50477	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	0.22143	-0.77857	0.72143	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	4.19926	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	0.22143	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	1.05477	2.99739	-0.77857	-0.77857	-0.77857	-0.77857	0.72143	-0.77857	-0.77857	-0.77857	0.72143	-0.77857	-0.77857	-0.77857	2.05040	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	0.72143	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857	-0.77857
DTU_2022_1014211_1_MG_NL_RO_211007_GSL_1137_R1_001	-0.47304	0.52696	1.61029	-0.47304	2.35593	0.52696	-0.47304	-0.47304	-0.47304	-0.47304	0.52696	3.80550	1.61029	1.36029	-0.47304	3.02207	2.54684	0.52696	-0.47304	3.07470	2.54684	-0.47304	-0.47304	0.52696	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	3.26125	2.35593	-0.47304	2.24482	-0.47304	1.02696	3.21777	1.02696	0.52696	-0.47304	-0.47304	0.52696	0.52696	0.52696	1.02696	-0.47304	-0.47304	-0.47304	0.52696	2.11982	-0.47304	0.52696	0.52696	0.52696	1.02696	-0.47304	1.61029	-0.47304	-0.47304	2.35593	-0.47304	-0.47304	2.45593	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	0.52696	-0.47304	-0.47304	-0.47304	1.36029	-0.47304	-0.47304	-0.47304	0.52696	-0.47304	1.02696	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	1.02696	-0.47304	-0.47304	0.52696	1.97696	1.02696	2.77852	-0.47304	6.46289	4.06501	4.66331	2.54684	-0.47304	3.41842	-0.47304	0.52696	-0.47304	-0.47304	0.52696	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	1.61029	1.02696	-0.47304	-0.47304	2.24482	-0.47304	0.52696	-0.47304	0.52696	1.36029	0.52696	0.52696	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	1.02696	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	0.52696	-0.47304	2.11982	1.61029	1.36029	1.61029	-0.47304	0.52696	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	1.81029	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	0.52696	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	1.36029	1.61029	-0.47304	-0.47304	-0.47304	0.52696	-0.47304	-0.47304	-0.47304	-0.47304	4.55270	-0.47304	-0.47304	1.02696	-0.47304	-0.47304	1.02696	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	0.52696	2.24482	-0.47304	-0.47304	-0.47304	-0.47304	1.61029	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	1.36029	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304	2.11982	-0.47304	-0.47304	-0.47304	0.52696	-0.47304	-0.47304	-0.47304	-0.47304	-0.47304
